plant code,hari giling,tgl giling,thn giling,kis,kis sd,kis inc,kis inc sd,kes,kes sd,ha tebang tr,ha tebang ts,ha tebang ts ptpn,ha tebang spt,ha tebang total,ton tebang tr,ton tebang ts,ton tebang ts ptpn,ton tebang spt,ton tebang total,ha giling tr,ha giling ts,ha giling ts ptpn,ha giling spt,ha giling total,ton giling tr,ton giling ts,ton giling ts ptpn,ton giling spt,ton giling total,kristal tr,kristal ts,kristal ts ptpn,kristal spt,kristal total,rend tr,rend ts,rend ts ptpn,rend spt,rend total,gula pg total,gula tr bagihasil,gula tr ts ptpn,gula produksi,tetes pg total,tetes tr ts ptpn,tetes tr tr,tetes produksi,tebu terbakar total,jam berhenti a,jam berhenti b,total jb,pol tebu,pol tebu sd,k dlm tetes,k dlm tetes sd,k dlm ampas,k dlm ampas sd,k dlm blotong,k dlm blotong sd,ef ov,ef ov sd,k dlm total,k dlm total sd,ef me,ef me sd,ef bhr,ef bhr sd,ef or,ef or sd,residu,residu rupiah,bba ton,bba rupiah,pln kwh,pln rupiah,icumsa,icumsa sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa trash,analisa trash sd,soc,soc sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
SG03,39,2023-07-22,2023,4281.53,3569.14,4281.53,3569.14,6659.54,6660.13,25.31,0,50.01,0,75.32,2482.26,0,3274.27,0,5756.53,16.87,0,41.32,0,58.19,1629.69,0,2651.84,0,4281.53,98.52,0,91.98,0,190.5,6.05,0,3.47,0,4.45,34.52,69.94,60.89,165.35,63.96,79.55,48.89,192.4,1229.95,0,8.57,8.57,7.87,6.81,1.34,1.12,1.55,0.9,0.28,0.1,0.25,0.56,3.42,2.68,80.3,86.78,70.41,69.88,56.54,60.65,0,0,75.52,0,0,0,292,279,0,0,0,0,0,0,0,0,0,0,0,0,15.59,11.37,9.69,9.87,9.21,0,0,0,0,0,0,0,0,0,0
SG03,40,2023-07-23,2023,6427.24,3640.97,6427.24,3640.97,6660.35,6660.14,29.94,0,45.07,0,75.01,2459.78,0,3191.99,0,5651.77,28.21,0,56,0,84.21,2460.98,0,3966.26,0,6427.24,159.73,0,139.17,0,298.9,6.49,0,3.51,0,4.65,41.87,99.25,92.13,233.25,70.69,118.98,73.83,263.5,1857.84,0,0.84,0.84,7.53,6.84,1.22,1.12,1.27,0.91,0.14,0.1,0.25,0.56,2.88,2.69,83.13,86.7,74.28,69.98,61.75,60.67,1800,0,35.48,0,0,0,275,278,0,0,0,0,0,0,0,0,0,0,0,0,16.02,12.14,10.59,9.7,9.23,0,0,0,0,0,0,0,0,0,0
SG03,41,2023-07-24,2023,2838.26,3621.29,2838.26,3621.29,6658.67,6660.11,14.13,0,34.3,0,48.43,700.88,0,1815.33,0,2516.21,22.9,0,26.36,0,49.26,1531.04,0,1307.22,0,2838.26,95.9,0,36.1,0,132,6.26,0,2.76,0,4.65,39.61,85.05,23.89,148.55,49.94,39.23,45.93,135.1,679,0,13.77,13.77,7.55,6.85,1.37,1.13,1.15,0.92,0.11,0.1,0.27,0.54,2.9,2.69,84.77,86.57,72.66,70.15,61.59,60.73,0,0,89,0,0,0,288,279,0,0,0,0,0,0,0,0,0,0,0,0,16.01,12.27,10.77,9.94,9.25,0,0,0,0,0,0,0,0,0,0
SG03,42,2023-07-25,2023,4798.95,3649.47,4798.95,3649.47,6661.35,6660.15,32.35,0,47.84,0,80.19,2179.35,0,2947.04,0,5126.39,27.62,0,50.74,0,78.36,1638.57,0,3160.38,0,4798.95,111.34,0,111.86,0,223.2,6.79,0,3.54,0,4.65,14.02,53.48,74.05,141.55,103.18,94.81,49.16,247.15,1311.73,0,6.71,6.71,7.77,6.88,1.55,1.14,1.15,0.92,0.18,0.1,0.24,0.54,3.12,2.7,85.2,86.63,70.24,70.13,59.85,60.76,0,0,54.55,0,0,0,293,279,0,0,0,0,0,0,0,0,0,0,0,0,16.08,12.7,11.34,9.31,9.25,0,0,0,0,0,0,0,0,0,0
SG03,43,2023-07-26,2023,2141.85,3614.24,2141.85,3614.24,6658.6,6660.13,15.6,0,36.87,0,52.47,1637.39,0,2521.28,0,4158.67,6.48,0,25,0,31.48,630.91,0,1510.94,0,2141.85,37.02,0,64.68,0,101.7,5.87,0,4.28,0,4.75,0,20.33,39.42,59.75,56.95,45.33,18.92,121.2,772.13,0,16.28,16.28,7.96,6.9,1.65,1.15,1.12,0.93,0.22,0.1,0.22,0.53,3.21,2.71,85.93,86.52,69.44,70.18,59.67,60.72,0,0,10.45,0,0,0,268,279,0,0,0,0,0,0,0,0,0,0,0,0,14.11,10.77,9.43,9.68,9.26,0,0,0,0,0,0,0,0,0,0
SG03,44,2023-07-27,2023,5956.32,3667.72,5956.32,3667.72,6658.21,6660.06,26.77,0,38.15,0,64.92,2046.5,0,2680.11,0,4726.61,35.15,0,43.03,0,78.18,2794.78,0,3161.54,0,5956.32,170.33,0,118.57,0,288.9,6.09,0,3.75,0,4.85,1.32,90.23,78.5,170.05,75.01,94.84,83.85,253.7,1328.99,0,2.53,2.53,7.7,6.93,1.25,1.15,1.23,0.94,0.17,0.1,0.2,0.53,2.85,2.72,84.03,86.44,74.96,70.28,62.99,60.75,6300,0,0,0,0,0,297,280,0,0,0,0,0,0,0,0,0,0,0,0,15.27,11.67,10.23,9.66,9.27,0,0,0,0,0,0,0,0,0,0
SG03,45,2023-07-28,2023,4770.16,3692.33,4770.16,3692.33,6659.91,6660.05,24.4,0,30.9,0,55.3,2133.16,0,2188.32,0,4321.48,18.91,0,40.42,0,59.33,1903,0,2867.16,0,4770.16,122.67,0,113.43,0,236.1,6.45,0,3.96,0,4.95,22.56,83.46,75.08,181.1,78.22,86.02,57.09,221.33,1197.69,0,6.81,6.81,7.9,6.95,1.4,1.16,1.21,0.94,0.14,0.24,0.2,0.38,2.95,2.72,84.68,86.47,73.99,70.38,62.66,60.86,0,0,32.15,0,0,0,282,280,0,0,0,0,0,0,0,0,0,0,0,0,15.77,12.03,10.53,9.77,9.28,0,0,0,0,0,0,0,0,0,0
SG03,46,2023-07-29,2023,5141.27,3723.98,5141.27,3723.98,6662.55,6660.13,29.69,0,37.85,0,67.54,2261.7,0,2607.57,0,4869.27,33.07,0,40.34,0,73.41,2374.02,0,2767.25,0,5141.27,147.67,0,111.93,0,259.6,6.22,0,4.04,0,5.05,47.85,113.45,74.1,235.4,88.97,83.01,71.22,243.2,1598.12,0,5.48,5.48,7.96,6.98,1.45,1.17,1.18,0.95,0.08,0.1,0.2,0.5,2.91,2.72,85.18,86.39,74.48,70.65,63.44,61.03,2700,0,15.25,0,0,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,16.07,12.38,10.91,9.73,9.29,0,0,0,0,0,0,0,0,0,0
SG03,47,2023-07-30,2023,5748.27,3767.24,5748.27,3767.24,6658.23,6660.07,21.6,0,31.35,0,52.95,1954.23,0,2449.49,0,4403.72,29.29,0,41.29,0,70.58,2780.62,0,2967.65,0,5748.27,178.37,0,123.43,0,301.8,6.41,0,4.16,0,5.25,9.5,102.69,81.71,193.9,107.45,89.03,83.42,279.9,1504.11,0,3.28,3.28,8.21,7.02,1.48,1.18,1.18,0.96,0.11,0.21,0.19,0.38,2.96,2.73,85.63,86.32,74.68,70.79,63.95,61.11,0,0,23.15,0,0,0,273,279,0,0,0,0,0,0,0,0,0,0,0,0,16.06,12.36,10.88,10.34,9.31,0,0,0,0,0,0,0,0,0,0
SG03,48,2023-07-31,2023,4860.92,3790.12,4860.92,3790.12,6662.6,6660.13,27.19,0,45.56,0,72.75,2430.86,0,2823.05,0,5253.91,23.99,0,40.75,0,64.74,2137.17,0,2723.75,0,4860.92,138.52,0,116.68,0,255.2,6.48,0,4.28,0,5.25,23.21,91.75,77.24,192.2,90.87,81.72,64.11,236.7,1579.63,0,6.49,6.49,8.29,7.06,1.47,1.19,1.14,0.97,0.24,0.45,0.19,0.13,3.04,2.74,86.25,86.26,73.43,70.77,63.33,61.05,0,0,10.55,0,0,0,296,280,0,0,0,0,0,0,0,0,0,0,0,0,16.03,12.48,11.06,9.95,9.33,0,0,0,0,0,0,0,0,0,0
SG03,49,2023-08-01,2023,2982.18,3773.56,2982.18,3773.56,6657.89,6660.1,21.44,0,32.02,0,53.46,2260.47,0,2283.28,0,4543.75,16.41,0,23.54,0,39.95,1330.56,0,1651.62,0,2982.18,87.34,0,70.76,0,158.1,6.56,0,4.28,0,5.3,20.52,63.84,46.84,131.2,61.74,49.55,39.91,151.2,834.54,0,13.25,13.25,8.39,7.08,1.51,1.19,1.19,0.97,0.18,0.11,0.21,0.48,3.09,2.75,85.82,86.3,73.61,70.87,63.17,61.16,0,0,17.19,0,0,0,283,280,0,0,0,0,0,0,0,0,0,0,0,0,15.92,12.51,11.15,9.95,9.34,0,0,0,0,0,0,0,0,0,0
SG03,50,2023-08-02,2023,0,3697.78,0,3697.78,0,6660.1,10.18,0,7.74,0,17.92,1107.34,0,466.27,0,1573.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,7.08,0,1.19,0,0.97,0,0.11,0,0.48,0,2.75,0,86.3,0,70.87,0,61.16,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91,9.36,0,0,0,0,0,0,0,0,0,0
SG03,51,2023-08-03,2023,2323.63,3670.72,2323.63,3670.72,6662.74,6660.13,28.37,0,14.43,0,42.8,255.28,0,425.87,0,681.15,30.03,0,25.12,0,55.15,1127.65,0,1195.98,0,2323.63,76.29,0,34.11,0,110.4,6.77,0,2.85,0,4.75,0,0,0,0,52.19,35.87,33.84,121.9,683.66,0,15.63,15.63,7.73,7.09,1.53,1.2,1.19,0.97,0.03,0.11,0.23,0.47,2.98,2.75,84.61,86.32,72.63,70.92,61.45,61.21,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,15.92,12.54,11.19,9.84,9.37,0,0,0,0,0,0,0,0,0,0
SG03,52,2023-08-04,2023,5857.32,3712.94,5857.32,3712.94,6659.2,6660.1,16.36,0,23.4,0,39.76,1888.81,0,1583.4,0,3472.21,31.42,0,45.44,0,76.86,2712.37,0,3144.95,0,5857.32,176.51,0,101.69,0,278.2,6.51,0,3.23,0,4.75,29.05,99.59,67.32,195.96,131.78,94.35,81.37,307.5,1253.93,0,2.89,2.89,7.73,7.11,1.57,1.21,1.17,0.98,0.01,0.11,0.23,0.46,2.98,2.76,84.86,86.22,72.41,70.96,61.45,61.18,0,0,15.15,0,0,0,294,280,0,0,0,0,0,0,0,0,0,0,0,0,15.83,12.31,10.91,10.22,9.39,0,0,0,0,0,0,0,0,0,0
SG03,53,2023-08-05,2023,6801.27,3771.44,6801.27,3771.44,6801.27,6664.83,3.92,0,42.59,0,46.51,592.56,0,2911.99,0,3504.55,25.38,0,54.09,0,79.47,3037.8,0,3763.47,0,6801.27,188.26,0,134.84,0,323.1,6.2,0,3.58,0,4.75,10.08,103.7,89.26,203.04,141.46,112.91,91.13,345.5,1933.29,0,0,0,7.74,7.13,1.52,1.22,1.17,0.98,0.08,0.1,0.22,0.47,2.99,2.77,84.88,86.26,72.3,70.89,61.37,61.15,0,0,0,0,0,0,289,281,0,0,0,0,0,0,0,0,0,0,0,0,15.49,11.58,10.02,10.21,9.41,0,0,0,0,0,0,0,0,0,0
SG03,54,2023-08-06,2023,4926.2,3792.91,4926.2,3792.91,6660.78,6664.73,35.45,0,49.59,0,85.04,1886.23,0,3279.92,0,5166.15,34.31,0,48.94,0,83.25,1713.67,0,3212.53,0,4926.2,108.36,0,125.64,0,234,6.32,0,3.91,0,4.75,40.1,78.38,83.17,201.65,116.22,96.37,51.41,264,1035.95,0,6.25,6.25,7.87,7.15,1.62,1.23,1.11,0.99,0.16,0.11,0.23,0.45,3.12,2.78,85.9,86.15,70.27,70.94,60.36,61.12,0,0,17,0,0,0,298,281,0,0,0,0,0,0,0,0,0,0,0,0,15.86,11.9,10.32,10.5,9.44,0,0,0,0,0,0,0,0,0,0
SG03,55,2023-08-07,2023,5381.9,3821.91,5381.9,3821.91,6658.02,6664.56,50.96,0,66.59,0,117.55,2498.46,0,3385.04,0,5883.5,48.07,0,61.88,0,109.95,2261.62,0,3120.28,0,5381.9,149.65,0,105.95,0,255.6,6.62,0,3.4,0,4.75,84.93,131.08,70.14,286.15,130.24,93.61,67.85,291.7,1025.96,0,4.6,4.6,7.68,7.16,1.57,1.24,1.08,0.99,0.06,0.11,0.22,0.44,2.93,2.78,85.94,86.17,71.97,70.99,61.85,61.17,0,0,0,0,0,0,294,282,0,0,0,0,0,0,0,0,0,0,0,0,15.92,12.43,11.03,10.27,9.45,0,0,0,0,0,0,0,0,0,0
SG03,56,2023-08-08,2023,5308.23,3848.55,5308.23,3848.55,6659.57,6664.43,68.37,0,45.42,0,113.79,2222.41,0,3088.67,0,5311.08,69.76,0,45.23,0,114.99,2297.06,0,3011.17,0,5308.23,142.04,0,115.36,0,257.4,6.18,0,3.83,0,4.85,98.58,148.91,76.36,323.85,141.15,90.34,68.91,300.4,1147.82,0,4.87,4.87,7.99,7.18,1.63,1.25,1.15,0.99,0.14,0.11,0.22,0.44,3.14,2.79,85.61,86.21,70.91,70.92,60.7,61.14,0,0,0,0,0,0,273,281,0,0,0,0,0,0,0,0,0,0,0,0,15.42,12,10.63,10.29,9.47,0,0,0,0,0,0,0,0,0,0
SG03,57,2023-08-09,2023,5575.41,3878.96,5575.41,3878.96,6660.52,6664.34,64.27,0,54.78,0,119.05,2431.28,0,3562.95,0,5994.23,61.72,0,51.46,0,113.18,2200.53,0,3374.88,0,5575.41,144.82,0,125.58,0,270.4,6.58,0,3.72,0,4.85,110.8,142.22,83.13,336.15,142.64,101.24,66.02,309.9,1508.82,0,3.91,3.91,7.97,7.2,1.62,1.26,1.19,1,0.08,0.11,0.23,0.42,3.12,2.79,85.07,86.11,71.53,70.97,60.85,61.11,0,0,0,0,0,0,292,282,0,0,0,0,0,0,0,0,0,0,0,0,15.76,12.56,11.28,10.61,9.49,0,0,0,0,0,0,0,0,0,0
SG03,58,2023-08-10,2023,4635.27,3892.04,4635.27,3892.04,6661.47,6664.28,56.19,0,45.01,0,101.2,2493,0,3053.64,0,5546.64,49.93,0,38.51,0,88.44,2107.15,0,2528.12,0,4635.27,136.88,0,87.92,0,224.8,6.5,0,3.48,0,4.85,105.84,153.46,58.2,317.5,114.44,75.85,63.21,253.5,1050.65,0,7.3,7.3,7.72,7.21,1.57,1.26,0.99,1,0.08,0.1,0.23,0.44,2.87,2.8,87.18,86.13,72.07,71.01,62.82,61.17,0,0,0,0,0,0,210,279,0,0,0,0,0,0,0,0,0,0,0,0,15.83,12.46,11.12,10.93,9.52,0,0,0,0,0,0,0,0,0,0
SG03,59,2023-08-11,2023,4255.78,3898.23,4255.78,3898.23,6658.33,6664.17,43.21,0,58.11,0,101.32,2160.83,0,2538.69,0,4699.52,35.64,0,55.42,0,91.06,1846.51,0,2409.27,0,4255.78,122.05,0,84.35,0,206.4,6.61,0,3.5,0,4.85,87.01,118,55.84,260.85,115.73,72.27,55.4,243.4,1126.51,0,8.66,8.66,8.06,7.23,1.68,1.27,1.15,1,0.15,0.11,0.23,0.43,3.21,2.81,85.73,86.17,70.19,70.95,60.17,61.13,0,0,0,0,0,0,247,278,0,0,0,0,0,0,0,0,0,0,0,0,16.12,12.84,11.53,10.6,9.54,0,0,0,0,0,0,0,0,0,0
SG03,60,2023-08-12,2023,6341.88,3939.1,6341.88,3939.1,6661.06,6664.08,49.55,0,37.28,0,86.83,2371.24,0,2285.19,0,4656.43,61.39,0,51.51,0,112.9,3059.57,0,3282.31,0,6341.88,200.37,0,107.23,0,307.6,6.55,0,3.27,0,4.85,69.28,151.23,70.99,291.5,106.54,98.47,91.79,296.8,1336.03,0,1.15,1.15,7.61,7.24,1.4,1.27,1.09,1,0.04,0.1,0.23,0.44,2.76,2.81,85.68,86.19,74.39,70.99,63.73,61.19,0,0,0,0,0,0,219,276,0,0,0,0,0,0,0,0,0,0,0,0,15.67,12.32,10.99,9.93,9.55,0,0,0,0,0,0,0,0,0,0
SG03,61,2023-08-13,2023,5540.29,3965.44,5540.29,3965.44,6658.34,6663.95,32.5,0,42.48,0,74.98,2662.52,0,2914.78,0,5577.3,24.08,0,42.63,0,66.71,2603.25,0,2937.04,0,5540.29,159.99,0,114.21,0,274.2,6.15,0,3.89,0,4.95,87.92,162.18,75.6,325.7,104.19,88.12,79.09,271.4,1513.69,0,4.03,4.03,7.95,7.25,1.46,1.28,1.06,1,0.28,0.11,0.2,0.41,3,2.8,86.67,86.21,71.84,71.04,62.26,61.24,0,0,0,0,0,0,242,275,0,0,0,0,0,0,0,0,0,0,0,0,15.64,12.01,10.56,10.22,9.56,0,0,0,0,0,0,0,0,0,0
SG03,62,2023-08-14,2023,5543.7,3990.98,5543.7,3990.98,6662.43,6663.92,30.6,0,44.54,0,75.14,2929.86,0,3030.11,0,5959.97,33.93,0,41.45,0,75.38,2855.76,0,2687.94,0,5543.7,189.32,0,85.08,0,274.4,6.63,0,3.17,0,4.95,105.04,189.64,56.32,351,86.49,80.63,84.68,251.8,1238.01,0,4.03,4.03,7.6,7.26,1.34,1.28,1.06,1.01,0.04,0.11,0.21,0.4,2.65,2.8,86.05,86.09,75.69,71.36,65.13,61.43,0,0,0,0,0,0,274,275,0,0,0,0,0,0,0,0,0,0,0,0,16.3,12.78,11.37,10.1,9.57,0,0,0,0,0,0,0,0,0,0
SG03,63,2023-08-15,2023,0,3927.42,0,3927.42,0,6663.92,14.24,0,7.63,0,21.87,1391.13,0,560.96,0,1952.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,7.26,0,1.28,0,1.01,0,0.11,0,0.4,0,2.8,0,86.09,0,71.36,0,61.43,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.32,9.59,0,0,0,0,0,0,0,0,0,0
SG03,64,2023-08-16,2023,4354.35,3934.11,4354.35,3934.11,6656.33,6663.78,11.07,0,11.37,0,22.44,851.67,0,205.08,0,1056.75,28.34,0,34.66,0,63,2486.13,0,1868.22,0,4354.35,158.7,0,52.5,0,211.2,6.38,0,2.81,0,4.85,29.43,90.87,34.75,155.05,98.37,56.05,74.58,229,1132.78,0,8.3,8.3,7.95,7.27,1.52,1.28,1.08,1.01,0.19,0.11,0.31,0.41,3.1,2.81,86.42,86.11,70.6,71.25,61.01,61.35,0,0,5.45,0,0,0,290,275,0,0,0,0,0,0,0,0,0,0,0,0,16.43,12.56,11.01,9.93,9.59,0,0,0,0,0,0,0,0,0,0
SG03,65,2023-08-17,2023,3701.85,3930.53,3701.85,3930.53,6660,6663.73,18.63,0,24.93,0,43.56,1346.74,0,1763.35,0,3110.09,24.75,0,25.04,0,49.79,1881.3,0,1820.55,0,3701.85,118.38,0,61.12,0,179.5,6.29,0,3.36,0,4.85,87.76,146.92,40.47,275.15,101.04,54.62,56.44,212.1,1079.04,6,4.66,10.66,8.06,7.28,1.72,1.29,1.09,1.01,0.07,0.18,0.33,0.33,3.21,2.81,86.48,86.13,69.58,71.29,60.17,61.4,0,0,0,0,0,0,279,275,0,0,0,0,0,0,0,0,0,0,0,0,16.82,12.49,10.76,10.04,9.6,0,0,0,0,0,0,0,0,0,0
SG03,66,2023-08-18,2023,1488,3893.4,1488,3893.4,6662.69,6663.72,24.86,0,35.77,0,60.63,2157.7,0,2253.81,0,4411.51,10.73,0,12.32,0,23.05,900.49,0,587.51,0,1488,58.08,0,14.12,0,72.2,6.45,0,2.4,0,4.85,0,0,0,0,39.59,17.62,27.01,84.22,223.56,18.64,0,18.64,8.16,7.29,1.62,1.29,1.18,1.01,0.14,0.11,0.37,0.41,3.31,2.82,85.54,86.15,69.48,71.18,59.44,61.32,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,17.29,12.93,11.19,10.2,9.61,0,0,0,0,0,0,0,0,0,0
SG03,67,2023-08-19,2023,6207.13,3928.04,6207.13,3928.04,6659.42,6663.62,1.71,0,40.18,0,41.89,2308.43,0,2903.74,0,5212.17,3.2,0,48.86,0,52.06,2617.14,0,3589.99,0,6207.13,163.28,0,144.02,0,307.3,6.24,0,4.01,0,4.95,37.94,239.73,95.33,373,130.98,107.7,78.52,317.2,2182.65,0,1.63,1.63,7.86,7.3,1.5,1.3,1.03,1.01,0.06,0.11,0.32,0.4,2.91,2.82,86.9,86.16,72.47,71.22,62.98,61.37,0,0,0,0,0,0,277,275,0,0,0,0,0,0,0,0,0,0,0,0,16.86,12.54,10.81,10.26,9.62,0,0,0,0,0,0,0,0,0,0
SG03,68,2023-08-20,2023,3012.5,3914.54,3012.5,3914.54,6663.59,6663.62,39.16,0,33.41,0,72.57,2447.94,0,2273.23,0,4721.17,21.82,0,21.57,0,43.39,1506.01,0,1506.49,0,3012.5,90.13,0,58.97,0,149.1,5.98,0,3.91,0,4.95,34.17,147.54,39.04,220.75,67.72,45.2,45.18,158.1,1035.69,0,13.15,13.15,8.24,7.31,1.57,1.3,1.17,1.01,0.21,0.11,0.34,0.4,3.29,2.82,85.8,86.18,70.01,71.27,60.07,61.42,0,0,0,0,0,0,279,275,0,0,0,0,0,0,0,0,0,0,0,0,16.49,12.14,10.4,10.45,9.63,0,0,0,0,0,0,0,0,0,0
SG03,69,2023-08-21,2023,4696.71,3925.91,4696.71,3925.91,6662,6663.59,32.59,0,27.3,0,59.89,2071.28,0,1649.25,0,3720.53,40.75,0,39.68,0,80.43,2283.19,0,2413.52,0,4696.71,135.32,0,97.18,0,232.5,5.93,0,4.03,0,4.95,27.78,90.79,64.33,182.9,93.01,72.4,68.49,233.9,1633.92,0,7.08,7.08,7.83,7.32,1.44,1.3,1.09,1.01,0.02,0.11,0.33,0.4,2.88,2.82,86.08,86.2,73.44,71.32,63.22,61.48,0,0,0,0,0,0,296,276,0,0,0,0,0,0,0,0,0,0,0,0,15.94,11.73,10.04,10.24,9.64,0,0,0,0,0,0,0,0,0,0
SG03,70,2023-08-22,2023,5690.27,3951.19,5690.27,3951.19,6658.53,6663.49,34.86,0,40.09,0,74.95,2751.95,0,2676.46,0,5428.41,50.78,0,31.74,0,82.52,3483.18,0,2207.09,0,5690.27,217.26,0,70.14,0,287.4,6.24,0,3.18,0,5.05,160.82,148.4,46.43,355.65,123.99,66.21,104.5,294.7,1438.63,0,3.49,3.49,7.96,7.34,1.58,1.31,1,1.01,0.02,0.1,0.31,0.41,2.91,2.83,87.44,86.24,72.56,71.25,63.44,61.44,0,0,0,0,0,0,272,276,0,0,0,0,0,0,0,0,0,0,0,0,16.71,12.52,10.85,10.27,9.65,0,0,0,0,0,0,0,0,0,0
SG03,71,2023-08-23,2023,1720.18,3919.67,1720.18,3919.67,6658.76,6663.46,17.99,0,35.81,0,53.8,2467.38,0,2471.24,0,4938.62,0.82,0,15.65,0,16.47,746.39,0,973.79,0,1720.18,45.77,0,41.13,0,86.9,6.13,0,4.22,0,5.05,53.95,31.02,27.23,112.2,49.54,29.22,22.39,101.15,640.34,0,17.8,17.8,8.55,7.34,1.79,1.31,1.24,1.01,0.02,0.1,0.45,0.41,3.5,2.83,85.5,86.24,69.08,71.25,59.06,61.44,0,0,0,0,0,0,284,276,0,0,0,0,0,0,0,0,0,0,0,0,16.73,12.31,10.54,10.66,9.67,0,0,0,0,0,0,0,0,0,0
SG03,72,2023-08-24,2023,5263.93,3938.4,5263.93,3938.4,6659.69,6663.39,41.94,0,30.62,0,72.56,1954.1,0,1771.92,0,3726.02,41.12,0,42.36,0,83.48,2419.38,0,2844.55,0,5263.93,136.82,0,139.58,0,276.4,5.66,0,4.91,0,5.25,8.51,90.6,91.14,190.25,127.89,85.33,72.58,285.8,1912.88,0,5.03,5.03,8.22,7.36,1.59,1.32,1.1,1.02,0.01,0.1,0.27,0.4,2.97,2.84,86.62,86.14,73.74,71.29,63.87,61.41,0,0,0,0,0,0,289,276,0,0,0,0,0,0,0,0,0,0,0,0,16.03,11.32,9.43,10.09,9.68,0,0,0,0,0,0,0,0,0,0
SG03,73,2023-08-25,2023,6367.63,3971.77,6367.63,3971.77,6658.96,6663.29,32.95,0,39.25,0,72.2,2536.02,0,2292.48,0,4828.5,30.95,0,59,0,89.95,2925.14,0,3442.49,0,6367.63,170.87,0,163.43,0,334.3,5.84,0,4.75,0,5.25,142.11,114.55,108.19,364.85,140.66,103.28,87.76,331.7,2287.92,0,1.05,1.05,8.26,7.38,1.54,1.32,1.04,1.02,0.16,0.1,0.27,0.4,3.01,2.84,87.41,86.18,72.71,71.38,63.56,61.52,0,0,0,0,0,0,283,276,0,0,0,0,0,0,0,0,0,0,0,0,15.63,10.97,9.11,9.98,9.68,0,0,0,0,0,0,0,0,0,0
SG03,74,2023-08-26,2023,3792.85,3969.35,3792.85,3969.35,6663.87,6663.3,40.55,0,31.6,0,72.15,2173.54,0,2111.76,0,4285.3,47.83,0,20.36,0,68.19,2467.44,0,1325.41,0,3792.85,138.69,0,60.41,0,199.1,5.62,0,4.56,0,5.25,66.38,100.68,39.99,207.05,81.92,39.76,74.02,195.7,827.51,0,10.34,10.34,8.47,7.39,1.51,1.32,1.18,1.02,0.22,0.1,0.31,0.4,3.22,2.84,86.07,86.2,72.02,71.43,61.98,61.57,0,0,0,0,0,0,273,276,0,0,0,0,0,0,0,0,0,0,0,0,15.96,11.28,9.41,10.05,9.69,0,0,0,0,0,0,0,0,0,0
SG03,75,2023-08-27,2023,5257.94,3986.58,5257.94,3986.58,6659.13,6663.22,45.26,0,33.61,0,78.87,2491.92,0,2135.62,0,4627.54,55.06,0,35.04,0,90.1,2943.74,0,2314.2,0,5257.94,166.88,0,115.23,0,282.11,5.67,0,4.98,0,5.37,97.57,124.93,72.7,295.2,143.56,69.43,88.31,301.3,1736.1,0,5.05,5.05,8.5,7.41,1.69,1.33,1.1,1.02,0.02,0.1,0.32,0.4,3.13,2.85,87.06,86.23,72.43,71.36,63.06,61.54,0,0,0,0,0,0,284,276,0,0,0,0,0,0,0,0,0,0,0,0,15.96,11.38,9.55,10.24,9.69,0,0,0,0,0,0,0,0,0,0
SG03,76,2023-08-28,2023,4081.96,3987.83,4081.96,3987.83,6659.89,6663.18,70.94,0,36.53,0,107.47,2567.49,0,2238.59,0,4806.08,61.31,0,36.78,0,98.09,1761.8,0,2320.16,0,4081.96,103.77,0,118.73,0,222.5,5.89,0,5.12,0,5.45,135.33,70.17,78.6,284.1,116.34,69.6,52.86,238.8,1234.34,0,9.29,9.29,8.76,7.43,1.72,1.33,1.1,1.02,0.13,0.23,0.36,0.27,3.31,2.85,87.44,86.27,71.15,71.45,62.21,61.64,0,0,0,0,0,0,271,276,0,0,0,0,0,0,0,0,0,0,0,0,15.48,10.73,8.82,10.65,9.7,0,0,0,0,0,0,0,0,0,0
