id,company_code,plant_code,hari_giling,tgl_giling,thn_giling,KIS,KIS SD,KIS INCLUSIF,KIS INCLUSIF SD,KES,KES SD,HA TEBANG TR,HA TEBANG TS,HA TEBANG KSO,HA TEBANG SPT,HA TEBANG TOTAL,TON TEBANG TR,TON TEBANG TS,TON TEBANG KSO,TON TEBANG SPT,TON TEBANG TOTAL,HA GILING TR,HA GILING TS,HA GILING KSO,HA GILING SPT,HA GILING TOTAL,TON GILING TR,TON GILING TS,TON GILING KSO,TON GILING SPT,TON GILING TOTAL,KRISTAL TR,KRISTAL TS,KRISTAL KSO,KRISTAL SPT,KRISTAL TOTAL,RENDEMEN TR,RENDEMEN TS,RENDEMEN KSO,RENDEMEN SPT,RENDEMEN TOTAL,GULA MILIK PG,GULA MILIK PETANI,GULA MILIK KSO,GULA PRODUKSI,TETES MILIK PG,TETES MILIK KSO,TETES MILIK PETANI,TETES PRODUKSI,tebu_terbakar_total,beban_pabrik,kristal_taksasi,plus_minus_kristal,JAM BERHENTI A,JAM BERHENTI B,TOTAL JAM BERHENTI,pol_tebu,pol_tebu_sd,k_dlm_tetes,k_dlm_tetes_sd,k_dlm_ampas,k_dlm_ampas_sd,k_dlm_blotong,k_dlm_blotong_sd,ef_ov,ef_ov_sd,k_dlm_total,k_dlm_total_sd,ef_me,ef_me_sd,ef_bhr,ef_bhr_sd,ef_or,ef_or_sd,residu,residu_rupiah,bba_ton,bba_rupiah,pln_kwh,pln_rupiah,icumsa,icumsa_sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa_trash,analisa_trash_sd,soc,soc_sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
84,SGN,SG01,38,45345,2024,2419.39,2643.67,2419.39,2643.67,3199.19,3213.13,0,0,42.407,0,42.407,0,0,1758.27,0,1758.27,0,0,57.049,0,57.049,0,0,2419.39,0,2419.39,0,0,130.645,0,130.645,0,0,5.399914855,0,5.4,0,0,69,69,47.419,72.581,0,120,0,396.31,10.09,-51.76,0,5.85,5.85,7.41,7.72,1.23,1,0.66,0.67,0.1,0.19,0.02,0.16,2.01,2.02,91.11,91.28,79.98,80.94,72.87,73.88,0,0,0,0,0,0,258,237,0.9,0.89,0.08,0.05,79.23,81.76,31.35,33.52,56.75,55.08,151,151,14.17,10.27,8.71,0,0,56,56,4025,1350,105,10,0,1380,0,0
85,SGN,SG01,39,45346,2024,3120.6,2655.9,3120.6,2655.9,3200.62,3212.75,0,0,77.208,0,77.208,0,0,3236.18,0,3236.18,0,0,75.594,0,75.594,0,0,3120.6,0,3120.6,0,0,168.513,0,168.513,0,0,5.400019227,0,5.4,30.698,0,129.302,160,54.382,93.618,0,148,0,405.3,-29.9,-38.89,0,0.6,0.6,7.37,7.7,1.2,1.01,0.65,0.67,0.1,0.18,0.02,0.15,1.97,2.01,91.21,91.27,80.37,80.93,73.31,73.86,0,0,0,0,0,0,252,238,0.89,0.89,0.05,0.05,80,81.69,31.69,33.45,55.6,55.1,176,153,14.02,10.22,8.7,0,0,56,56,5420,1300,122,10.5,0,3200,0,0
86,SGN,SG01,40,45347,2024,2990.62,2664.27,2990.62,2664.27,3199.95,3212.39,0,0,67.161,0,67.161,0,0,2842.67,0,2842.67,0,0,71.123,0,71.123,0,0,2990.62,0,2990.62,0,0,161.495,0,161.495,0,0,5.400050826,0,5.4,71.469,0,107.531,179,58.281,89.719,0,148,0,388.33,-7.93,9.04,0,1.57,1.57,7.4,7.7,1.17,1.01,0.71,0.67,0.11,0.18,0.01,0.16,2,2.02,90.43,91.25,80.66,80.92,72.94,73.84,0,0,0,0,0,0,238,238,0.91,0.89,0.03,0.05,79,81.59,30.05,33.33,59.89,55.28,146,153,13.89,10.19,8.71,0,0,56,56,4815,1100,105,10.5,0,3580,0,1
87,SGN,SG01,41,45348,2024,3125.49,2675.52,3125.49,2675.52,3200.16,3212.04,0,0,49.784,0,49.784,0,0,2226.96,0,2226.96,0,0,73.994,0,73.994,0,0,3125.49,0,3125.49,0,0,168.774,0,168.774,0,0,5.399921292,0,5.4,72.875,0,112.125,185,58.235,93.765,0,152,0,372.66,-38.3,-22.63,0,0.56,0.56,7.43,7.69,1.23,1.02,0.68,0.67,0.1,0.18,0.02,0.15,2.03,2.02,90.82,91.24,80.04,80.89,72.69,73.8,0,0,0,0,0,0,232,238,0.88,0.89,0.04,0.05,80.5,81.55,31.47,33.26,57.23,55.35,124,150,14.21,10.28,8.71,0,0,56,56,5525,1000,123,10.5,0,3700,0,0
89,SGN,SG01,42,45349,2024,2978.82,2682.74,2978.82,2682.74,3200.16,3211.72,0,0,50.35,0,50.35,0,0,2124.65,0,2124.65,0,0,66.945,0,66.945,0,0,2978.82,0,2978.82,0,0,160.848,0,160.848,0,0,5.399722038,0,5.4,53.214,0,106.786,160,58.636,89.364,0,148,0,374,14.41,13.08,0,1.66,1.66,7.35,7.68,1.17,1.02,0.66,0.67,0.11,0.18,0.01,0.14,1.95,2.01,91.02,91.23,80.74,80.89,73.49,73.8,0,0,0,0,0,0,230,237,0.89,0.89,0.08,0.05,78.15,81.44,30.25,33.16,56.03,55.38,153,150,13.83,10.17,8.71,0,0,56,56,5125,1050,123,10.5,0,3200,0,1
91,SGN,SG01,43,45350,2024,2549.29,2679.63,2549.29,2679.63,3199.95,3211.46,0,0,47.575,0,47.575,0,0,1960.95,0,1960.95,0,0,61.715,0,61.715,0,0,2549.29,0,2549.29,0,0,140.207,0,140.207,0,0,5.499845055,0,5.5,54.663,0,93.337,148,47.521,76.479,0,124,0,366.65,-0.5,6.85,1,3.88,4.88,7.52,7.67,1.19,1.03,0.69,0.67,0.13,0.18,0.01,0.14,2.02,2.02,90.86,91.23,80.5,80.88,73.14,73.79,0,0,0,0,0,0,235,237,0.9,0.89,0.07,0.05,79.23,81.37,31,33.1,57.71,55.44,181,153,14.07,10.35,8.86,0,0,56,56,4690,1000,122,10.5,0,2960,0,1
92,SGN,SG01,44,45351,2024,0,2618.73,0,2618.73,0,3211.46,0,0,34.095,0,34.095,0,0,1569.33,0,1569.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,366.65,-0.13,-0.13,0,24,24,0,7.68,0,1.03,0,0.67,0,0.18,0,0.14,0,2.02,0,91.23,0,80.88,0,73.79,0,0,0,0,0,0,0,237,0,0.89,0,0.05,0,81.37,0,33.1,0,55.44,0,153,0,0,0,0,0,56,56,0,0,0,0,0,0,0,1
93,SGN,SG01,45,45352,2024,1932.72,2603.49,1932.72,2603.49,3198.98,3211.26,0,0,57.055,0,57.055,0,0,2432.28,0,2432.28,0,0,42.46,0,42.46,0,0,1932.72,0,1932.72,0,0,106.305,0,106.305,0,0,5.500279399,0,5.5,39.152,0,70.848,110,38.018,57.982,0,96,0,363.28,6.76,10.13,0,9.5,9.5,7.5,7.67,1.15,1.03,0.7,0.67,0.14,0.18,0.01,0.13,2,2.01,90.73,91.22,80.82,80.88,73.33,73.78,0,0,216.96,86784000,0,0,242,237,0.9,0.89,0.06,0.05,77,81.28,30.19,33.04,58.2,55.5,183,155,14.06,10.35,8.87,0,0,56,56,3805,1100,105,9,0,2200,0,0
94,SGN,SG01,46,45353,2024,2690.9,2605.39,2690.9,2605.39,3200.28,3211.01,0,0,70.615,0,70.615,0,0,2775.17,0,2775.17,0,0,62.405,0,62.405,0,0,2690.9,0,2690.9,0,0,148.006,0,148.006,0,0,5.500241555,0,5.5,51.364,0,98.636,150,47.273,80.727,0,128,0,361.73,-8.4,-6.85,0,3.82,3.82,7.49,7.67,1.17,1.03,0.68,0.67,0.13,0.18,0.01,0.13,1.99,2.01,90.88,91.21,80.83,80.88,73.46,73.77,0,0,0,0,0,0,238,237,0.88,0.89,0.07,0.05,80.18,81.25,30.71,32.98,59.6,55.62,164,155,13.96,10.32,8.86,0,0,56,56,4735,1100,105,10.5,0,3000,0,1
95,SGN,SG01,47,45354,2024,2821.09,2609.98,2821.09,2609.98,3199.72,3210.75,0,0,72.3,0,72.3,0,0,3015.14,0,3015.14,0,0,72.21,0,72.21,0,0,2821.09,0,2821.09,0,0,155.155,0,155.155,0,0,5.499824536,0,5.5,54.032,0,102.968,157,55.368,84.632,0,140,0,360.36,12.79,14.16,0,2.84,2.84,7.5,7.67,1.2,1.04,0.68,0.67,0.11,0.17,0.01,0.13,2,2.01,90.93,91.2,80.68,80.87,73.36,73.75,0,0,0,0,0,0,234,237,0.91,0.89,0.07,0.05,80.08,81.21,30.32,32.9,56.75,55.65,117,153,14.04,10.35,8.87,0,0,56,56,4985,1100,105,10.5,0,3140,0,1
96,SGN,SG01,48,45355,2024,2934.64,2616.74,2934.64,2616.74,3199.97,3210.49,0,0,45.895,0,45.895,0,0,1933.49,0,1933.49,0,0,72.1,0,72.1,0,0,2934.64,0,2934.64,0,0,164.344,0,164.344,0,0,5.600141755,0,5.6,64.997,0,110.003,175,55.96,88.04,0,144,0,350.22,10.77,20.9,0,1.99,1.99,7.6,7.66,1.16,1.04,0.69,0.67,0.14,0.17,0.01,0.13,2,2.01,90.87,91.2,81.04,80.88,73.64,73.76,0,0,0,0,0,0,230,237,0.89,0.89,0.08,0.05,79.05,81.15,30.03,32.82,58.81,55.74,148,153,14.11,10.48,9.03,0,0,56,56,5155,1050,123,10.5,0,3500,0,0
97,SGN,SG01,49,45356,2024,3000.17,2624.57,3000.17,2624.57,3200.18,3210.25,0,0,63.855,0,63.855,0,0,2695.87,0,2695.87,0,0,72.485,0,72.485,0,0,3000.17,0,3000.17,0,0,168.045,0,168.045,0,0,5.6011826,0,5.6,65.108,0,111.892,177,57.995,90.005,0,148,0,341.74,-0.61,7.85,0,1.5,1.5,7.6,7.66,1.17,1.04,0.7,0.68,0.12,0.17,0.01,0.12,2,2.01,90.84,91.19,81.16,80.88,73.73,73.75,0,0,0,0,0,0,248,237,0.88,0.89,0.09,0.05,79.15,81.09,30.08,32.74,56.71,55.77,184,153,14.06,10.47,9.03,0,0,56,56,4930,1100,105,10.5,0,3540,0,0
98,SGN,SG01,50,45357,2024,2961.01,2631.3,2961.01,2631.3,3199.65,3210.01,0,0,75.05,0,75.05,0,0,3021.34,0,3021.34,0,0,72.251,0,72.251,0,0,2961.01,0,2961.01,0,0,162.801,0,162.801,0,0,5.498157723,0,5.5,36.697,0,108.303,145,55.17,88.83,0,144,0,360.05,-13.24,-31.52,0,1.79,1.79,7.51,7.66,1.16,1.04,0.73,0.68,0.11,0.17,0.01,0.12,2.01,2.01,90.33,91.17,81.09,80.89,73.25,73.75,0,0,0,0,0,0,255,238,0.9,0.89,0.08,0.05,79.45,81.05,30.14,32.67,54.32,55.73,130,153,13.84,10.29,8.87,0,0,56,56,4845,900,105,10.5,0,2900,0,1
99,SGN,SG01,51,45358,2024,3048.87,2639.48,3048.87,2639.48,3199.51,3209.78,0,0,71.4,0,71.4,0,0,3080.4,0,3080.4,0,0,74.829,0,74.829,0,0,3048.87,0,3048.87,0,0,164.632,0,164.632,0,0,5.399771063,0,5.4,51.822,0,109.178,161,72.534,91.466,0,164,0,364.17,24.64,20.52,0,1.13,1.13,7.76,7.66,1.43,1.05,0.71,0.68,0.13,0.17,0.09,0.12,2.36,2.02,90.81,91.16,76.59,80.79,69.55,73.65,0,0,0,0,0,0,245,238,0.91,0.89,0.05,0.05,81.85,81.07,32.47,32.66,56.3,55.75,147,153,13.88,10.19,8.71,0,0,56,56,5245,1050,105,10.5,0,3220,0,1
100,SGN,SG01,52,45359,2024,3126.61,2648.85,3126.61,2648.85,3199.94,3209.55,0,0,74.02,0,74.02,0,0,2872.02,0,2872.02,0,0,74.545,0,74.545,0,0,3126.61,0,3126.61,0,0,168.823,0,168.823,0,0,5.39955415,0,5.4,64.058,0,111.942,176,74.202,93.798,0,168,0,357.53,15.84,22.48,0.55,0,0.55,7.73,7.66,1.42,1.06,0.69,0.68,0.12,0.16,0.1,0.12,2.33,2.02,91.11,91.16,76.65,80.7,69.84,73.57,0,0,0,0,0,0,230,238,0.89,0.89,0.07,0.05,81.23,81.08,32.62,32.66,55.07,55.73,172,154,13.89,10.19,8.71,0,0,56,56,5210,1000,105,10.5,0,3520,0,1
101,SGN,SG01,53,45360,2024,3162.17,2658.54,3162.17,2658.54,3199.5,3209.33,0,0,55.43,0,55.43,0,0,2283.14,0,2283.14,0,0,77.83,0,77.83,0,0,3162.17,0,3162.17,0,0,170.774,0,170.774,0,0,5.400531913,0,5.4,62.869,0,113.131,176,73.135,94.865,0,168,0,352.81,-7.19,-2.47,0.28,0,0.28,7.75,7.66,1.44,1.07,0.69,0.68,0.12,0.16,0.1,0.12,2.35,2.03,91.13,91.16,76.44,80.6,69.66,73.47,0,0,0,0,0,0,235,238,0.9,0.89,0.09,0.05,82.01,81.1,33.15,32.68,56.3,55.74,130,153,14.1,10.25,8.71,0,0,56,56,5365,1000,105,10.5,0,3520,0,1
102,SGN,SG01,54,45361,2024,2351.39,2652.85,2351.39,2652.85,3199.17,3209.16,0,0,71.78,0,71.78,0,0,3078.79,0,3078.79,0,0,53.778,0,53.778,0,0,2351.39,0,2351.39,0,0,126.981,0,126.981,0,0,5.400252617,0,5.4,53.535,0,84.465,138,53.458,70.542,0,124,0,342.2,1.6,12.21,6.36,0,6.36,7.76,7.66,1.42,1.08,0.71,0.68,0.13,0.15,0.1,0.13,2.36,2.04,90.89,91.15,76.61,80.53,69.63,73.4,0,0,0,0,0,0,237,238,0.91,0.89,0.03,0.05,82.05,81.12,32.88,32.68,56.61,55.76,158,153,13.83,10.17,8.71,0,0,56,56,4190,850,105,8.5,0,2760,0,0
103,SGN,SG01,55,45362,2024,2742.49,2654.48,2742.49,2654.48,3199.79,3208.98,0,0,50.72,0,50.72,0,0,2015.09,0,2015.09,0,0,68.722,0,68.722,0,0,2742.49,0,2742.49,0,0,148.098,0,148.098,0,0,5.40012908,0,5.4,61.963,0,98.037,160,65.725,82.275,0,148,0,330.78,-14.58,-3.15,3.43,0,3.43,7.78,7.67,1.49,1.08,0.7,0.68,0.09,0.15,0.1,0.14,2.38,2.05,91.01,91.15,76.22,80.45,69.37,73.33,0,0,100,40000000,0,0,233,238,0.88,0.89,0.08,0.05,82.81,81.17,33.45,32.7,56.17,55.77,163,153,14.05,10.24,8.72,0,0,56,56,4570,900,105,9,0,3200,0,0
104,SGN,SG01,56,45363,2024,0,2607.08,0,2607.08,0,3208.98,0,0,32.06,0,32.06,0,0,1246.91,0,1246.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,330.78,-1.91,-1.91,24,0,24,0,7.67,0,1.08,0,0.68,0,0.15,0,0.14,0,2.05,0,91.15,0,80.45,0,73.33,0,0,0,0,0,0,0,238,0,0.89,0,0.05,0,81.17,0,32.7,0,55.77,0,153,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0
105,SGN,SG01,57,45364,2024,2049.11,2597.29,2049.11,2597.29,3199.65,3208.85,0,0,65.98,0,65.98,0,0,2655.06,0,2655.06,0,0,52.486,0,52.486,0,0,2049.11,0,2049.11,0,0,110.655,0,110.655,0,0,5.400149333,0,5.4,49.534,0,73.466,123,42.527,61.473,0,104,0,318.8,-10.73,1.25,8.63,0,8.63,7.8,7.67,1.41,1.09,0.7,0.68,0.15,0.14,0.14,0.14,2.4,2.05,90.97,91.15,76.14,80.39,69.26,73.28,0,0,100,40000000,0,0,237,238,0.91,0.89,0.08,0.05,82.8,81.19,33.55,32.72,57.05,55.79,155,153,13.95,10.2,8.7,0,0,56,56,3670,950,80,8,0,2460,0,0
106,SGN,SG01,58,45365,2024,3168.14,2607.13,3168.14,2607.13,3200.14,3208.67,0,0,59.36,0,59.36,0,0,2450.25,0,2450.25,0,0,76.136,0,76.136,0,0,3168.14,0,3168.14,0,0,167.995,0,167.995,0,0,5.302638141,0,5.3,37.79,0,111.21,149,56.956,95.044,0,152,0,338.15,38.59,19.23,0.24,0,0.24,7.67,7.67,1.45,1.1,0.68,0.68,0.11,0.14,0.12,0.14,2.37,2.06,91.1,91.15,75.89,80.3,69.14,73.19,0,0,0,0,0,0,233,238,0.89,0.89,0.05,0.05,87.99,81.36,34.34,32.76,55.34,55.78,133,153,14.25,10.17,8.54,0,0,56,56,5340,1150,105,10.5,0,2980,0,0
107,SGN,SG01,59,45366,2024,3049.42,2614.63,3049.42,2614.63,3200.09,3208.5,0,0,62.12,0,62.12,0,0,2453.45,0,2453.45,0,0,76.313,0,76.313,0,0,3049.42,0,3049.42,0,0,164.656,0,164.656,0,0,5.399584183,0,5.4,61.545,0,109.455,171,60.517,91.483,0,152,0,332.33,0.9,6.72,1.13,0,1.13,7.76,7.67,1.45,1.09,0.68,0.68,0.12,0.14,0.11,0.15,2.36,2.06,91.28,91.15,76.26,80.22,69.61,73.12,0,0,0,0,0,0,242,238,0.9,0.89,0.07,0.05,86.37,81.48,33.68,32.4,55.75,55.78,135,152,14.35,10.32,8.71,0,0,56,56,4905,1050,105,10.5,0,3420,0,1
108,SGN,SG01,60,45367,2024,2996.61,2620.99,2996.61,2620.99,3200.65,3208.35,0,0,59.91,0,59.91,0,0,2457.61,0,2457.61,0,0,74.495,0,74.495,0,0,2996.61,0,2996.61,0,0,161.826,0,161.826,0,0,5.400302342,0,5.4,60.789,0,107.211,168,62.102,89.898,0,152,0,326.65,2.53,8.21,1.53,0,1.53,7.74,7.67,1.41,1.1,0.69,0.68,0.14,0.13,0.1,0.15,2.34,2.06,91.12,91.15,76.55,80.15,69.75,73.06,0,0,0,0,0,0,231,237,0.88,0.89,0.07,0.05,83.02,81.52,33.57,32.42,55.34,55.83,165,152,14.15,10.26,8.7,0,0,56,56,4720,950,105,9.5,0,3360,0,1
109,SGN,SG01,61,45368,2024,2668.95,2621.78,2668.95,2621.78,3199.54,3208.2,0,0,84.88,0,84.88,0,0,3309.91,0,3309.91,0,0,67.71,0,67.71,0,0,2668.95,0,2668.95,0,0,144.104,0,144.104,0,0,5.399276869,0,5.4,58.519,0,95.481,154,47.931,80.069,0,128,0,317.24,1.24,10.66,3.98,0,3.98,7.67,7.67,1.35,1.1,0.7,0.68,0.13,0.13,0.09,0.16,2.27,2.07,90.86,91.14,77.5,80.1,70.42,73,0,0,0,0,0,0,259,238,0.91,0.89,0.09,0.05,83.41,81.55,33.75,32.45,58.34,55.88,139,152,14.37,10.33,8.71,0,0,56,56,4840,1050,105,10,0,3080,0,0
111,SGN,SG01,62,45369,2024,2653.46,2622.29,2653.46,2622.29,3200.15,3208.07,0,0,48.48,0,48.48,0,0,2012.5,0,2012.5,0,0,65.65,0,65.65,0,0,2653.46,0,2653.46,0,0,148.59,0,148.59,0,0,5.599858298,0,5.6,60.481,0,99.519,160,48.397,79.603,0,128,0,306.31,-26.81,-15.88,4.1,0,4.1,7.71,7.67,1.3,1.1,0.66,0.68,0.12,0.13,0.03,0.16,2.11,2.07,91.38,91.15,79.47,80.09,72.62,73,0,0,0,0,0,0,237,238,0.89,0.89,0.06,0.05,82.04,81.56,32.85,32.46,58.4,55.92,173,153,14.38,10.56,9.03,0,0,56,56,4400,1100,88,8.5,0,3200,0,0
112,SGN,SG01,63,45370,2024,2394.57,2618.68,2394.57,2618.68,3199.87,3207.95,0.01,0,68.27,0,68.28,6.24,0,2789.91,0,2796.15,0,0,58.01,0,58.01,0,0,2394.57,0,2394.57,0,0,134.102,0,134.102,0,0,5.600253908,0,5.6,45.065,0,89.935,135,36.162,71.838,0,108,0,305.81,-25.05,-24.55,6.04,0,6.04,7.66,7.67,1.26,1.11,0.67,0.68,0.11,0.12,0.02,0.16,2.06,2.07,91.23,91.15,80.17,80.09,73.14,73,0,0,0,0,0,0,244,238,0.91,0.89,0.07,0.06,83.14,81.59,33.47,32.47,54.71,55.91,185,154,14.11,10.48,9.03,0,0,56,56,4360,950,88,8.5,0,2700,0,1
113,SGN,SG01,64,45371,2024,2714.95,2620.18,2714.95,2620.18,3200.33,3207.83,0.3,0,63.2,0,63.5,18.3,0,2551.05,0,2569.35,0.31,0,66.64,0,66.95,24.54,0,2690.41,0,2714.95,1.433,0,145.196,0,146.629,5.84,0,5.396798258,0,5.4,47.828,0.969,96.203,145,46.552,80.712,0.736,128,0,307.85,-3.92,-5.96,3.64,0,3.64,7.52,7.67,1.28,1.11,0.69,0.68,0.11,0.12,0.04,0.16,2.12,2.07,90.78,91.14,79.11,80.08,71.82,72.98,0,0,0,0,0,0,247,238,0.88,0.89,0.05,0.06,82.06,81.59,33,32.48,54.17,55.87,128,153,14.13,10.26,8.71,0,0,56,56,4885,1000,105,10.5,0,2900,0,1
114,SGN,SG01,65,45372,2024,2710.79,2621.57,2710.79,2621.57,3200.15,3207.7,0.3,0,76.46,0,76.76,17.56,0,2994.57,0,3012.13,0.2,0,69.08,0,69.28,11.51,0,2699.28,0,2710.79,0.631,0,145.751,0,146.382,5.48,0,5.399625085,0,5.4,48.933,0.417,96.65,146,42.676,80.978,0.346,124,0,308.67,-10.74,-11.56,3.67,0,3.67,7.49,7.67,1.3,1.11,0.66,0.68,0.1,0.12,0.03,0.16,2.09,2.07,91.17,91.14,79.11,80.06,72.12,72.97,0,0,0,0,0,0,238,238,0.9,0.89,0.06,0.06,83.65,81.63,33.94,32.51,51.18,55.79,142,153,13.94,10.2,8.7,0,0,56,56,4760,950,105,10.5,0,2920,0,1
115,SGN,SG01,66,45373,2024,3050.11,2628.07,3050.11,2628.07,3199.42,3207.56,0.2,0,69.9,0,70.1,11.05,0,2556.61,0,2567.66,0.2,0,82.47,0,82.67,11.05,0,3039.06,0,3050.11,0.596,0,164.117,0,164.713,5.39,0,5.400255342,0,5.4,55.579,0.395,109.026,165,44.497,91.172,0.331,136,0,308.87,8.57,8.37,1.12,0,1.12,7.51,7.67,1.3,1.11,0.67,0.68,0.1,0.12,0.04,0.17,2.11,2.08,91.05,91.14,78.97,80.04,71.9,72.95,0,0,0,0,0,0,235,238,0.89,0.89,0.08,0.06,86.14,81.71,33.85,32.54,54.24,55.76,119,152,14.15,10.26,8.7,0,0,56,56,5200,1200,105,9.5,0,3300,0,1
116,SGN,SG01,67,45374,2024,2523.22,2626.5,2523.22,2626.5,3200.7,3207.46,0.4,0,63.17,0,63.57,23.4,0,2424.95,0,2448.35,0.5,0,64.8,0,65.3,29.45,0,2493.77,0,2523.22,1.517,0,134.76,0,136.278,5.15,0,5.403866435,0,5.4,54.729,1.004,89.267,145,40.304,74.813,0.883,116,0,300.56,-5.23,3.08,5.08,0,5.08,7.49,7.66,1.24,1.12,0.67,0.68,0.16,0.12,0.02,0.15,2.09,2.07,91.09,91.14,79.2,80.03,72.14,72.94,0,0,0,0,0,0,242,238,0.91,0.89,0.09,0.06,82.53,81.73,32.75,32.54,52.71,55.72,129,151,14.32,10.31,8.71,0,0,56,56,4360,1000,105,9,0,2900,0,0
117,SGN,SG01,68,45375,2024,2553.88,2625.43,2553.88,2625.43,3200.69,3207.36,0.1,0,75.9,0,76,5.45,0,2909.57,0,2915.02,0,0,65.836,0,65.836,0,0,2553.88,0,2553.88,0,0,137.905,0,137.905,0,0,5.399823014,0,5.4,48.712,0,91.288,140,39.383,76.617,0,116,0,298.88,3.86,5.53,4.85,0,4.85,7.44,7.66,1.22,1.12,0.69,0.68,0.11,0.12,0.02,0.15,2.04,2.07,90.68,91.14,80.05,80.03,72.59,72.94,0,0,0,0,0,0,236,238,0.88,0.89,0.04,0.06,82.43,81.74,32.49,32.54,53.71,55.68,184,152,13.95,10.21,8.71,0,0,56,56,4525,1150,105,9,0,2800,0,1
118,SGN,SG01,69,45376,2024,2219.54,2619.55,2219.54,2619.55,3199.34,3207.26,0.2,0,46.53,0,46.73,11.69,0,1846.71,0,1858.4,0.3,0,56.594,0,56.894,17.14,0,2202.4,0,2219.54,0.962,0,118.92,0,119.882,5.61,0,5.399564112,0,5.4,45.012,0.636,79.352,125,41.413,66.072,0.515,108,0,294.11,-0.07,4.7,7.35,0,7.35,7.54,7.66,1.25,1.12,0.7,0.68,0.15,0.12,0.04,0.16,2.14,2.08,90.7,91.13,78.95,80.02,71.61,72.92,0,0,0,0,0,0,233,238,0.9,0.89,0.08,0.06,82.3,81.75,31.25,32.52,55.26,55.68,154,152,13.71,10.14,8.71,0,0,56,56,3995,900,105,8,0,2500,0,1
119,SGN,SG01,70,45377,2024,2337.81,2615.53,2337.81,2615.53,3200.65,3207.18,0.3,0,66.44,0,66.74,14.78,0,2458.6,0,2473.38,0.3,0,62,0,62.3,14.78,0,2323.03,0,2337.81,0.847,0,125.398,0,126.245,5.73,0,5.398036185,0,5.4,50.99,0.561,83.449,135,45.867,69.69,0.443,116,0,285.76,-17.06,-8.71,6.47,0,6.47,7.55,7.66,1.33,1.12,0.65,0.68,0.12,0.12,0.05,0.16,2.15,2.08,91.33,91.13,78.34,80,71.55,72.9,0,0,0,0,0,0,245,238,0.89,0.89,0.06,0.06,82.2,81.75,32.53,32.52,57.35,55.7,124,151,14.18,10.27,8.71,0,0,56,56,4040,850,88,8,0,2700,0,0
120,SGN,SG01,71,45378,2024,2344.28,2611.71,2344.28,2611.71,3200.38,3207.09,0.1,0,67.13,0,67.23,4.9,0,2437.39,0,2442.29,0.1,0,65.38,0,65.48,4.9,0,2339.38,0,2344.28,0.263,0,126.328,0,126.591,5.36,0,5.400063265,0,5.4,47.166,0.174,83.66,131,45.671,70.182,0.147,116,0,281.74,-0.95,3.07,6.42,0,6.42,7.52,7.66,1.29,1.12,0.67,0.68,0.13,0.12,0.03,0.16,2.12,2.08,91.11,91.13,78.78,79.98,71.78,72.89,0,0,0,0,0,0,248,238,0.91,0.89,0.07,0.06,81.4,81.75,32.15,32.52,51.63,55.64,151,151,13.97,10.21,8.71,0,0,56,56,4210,850,105,8,0,2620,0,1
121,SGN,SG01,72,45379,2024,2609.27,2611.67,2609.27,2611.67,3199.92,3206.99,0.3,0,69.06,0,69.36,15.97,0,2684.03,0,2700,0.3,0,65.58,0,65.88,15.97,0,2593.3,0,2609.27,0.908,0,139.993,0,140.901,5.68,0,5.398257047,0,5.4,46.727,0.601,92.672,140,45.722,77.799,0.479,124,0,283.06,9.38,8.06,4.43,0,4.43,7.55,7.65,1.3,1.13,0.68,0.68,0.14,0.12,0.03,0.14,2.15,2.07,91.02,91.13,78.61,79.96,71.55,72.87,0,0,0,0,0,0,250,238,0.88,0.89,0.09,0.06,82.63,81.76,33.11,32.52,52.26,55.59,164,152,14.05,10.24,8.72,0,0,56,56,4445,750,82,8,0,2800,0,0
122,SGN,SG01,73,45380,2024,2797.52,2614.22,2797.52,2614.22,3200.21,3206.89,0.2,0,62.42,0,62.62,31.4,0,2441.81,0,2473.21,0.2,0,72.09,0,72.29,31.4,0,2766.12,0,2797.52,1.749,0,149.334,0,151.083,5.57,0,5.398681185,0,5.4,49.923,1.17,98.907,150,56.075,82.983,0.942,140,0,284.57,6.47,4.96,3.02,0,3.02,7.53,7.65,1.32,1.13,0.68,0.68,0.11,0.12,0.02,0.15,2.13,2.08,90.96,91.13,78.87,79.95,71.74,72.86,0,0,0,0,0,0,251,239,0.9,0.89,0.06,0.06,81.32,81.75,32.44,32.52,55.33,55.59,128,151,13.93,10.2,8.71,0,0,56,56,4815,900,105,10,0,3000,0,1
